ts_iso,icao24,callsign,origin_country,lat,lon,geo_alt_m,baro_alt_m,spd_ms,hdg_deg,vr_ms,on_ground
2025-11-14T09:44:34.000Z,4b1814,SWR5EW,Switzerland,47.4023,8.1543,3970.02,3832.86,152.4,354.77,-8.45,false
2025-11-14T09:44:34.000Z,4b1819,SWR5KY,Switzerland,48.6067,4.5421,9456.42,9243.06,234.74,115.16,6.5,false
2025-11-14T09:44:34.000Z,408120,VIR22Q,United Kingdom,50.3332,-4.8024,12473.94,12496.8,255.91,75.68,0,false
2025-11-14T09:44:34.000Z,39de4b,TVF32PN,France,41.1017,0.1543,11506.2,11277.6,182.08,197.26,0.33,false
2025-11-14T09:44:34.000Z,408124,EXS72UT,United Kingdom,51.2818,-0.552,8709.66,8648.7,230.95,93.7,7.8,false
2025-11-14T09:44:34.000Z,39de4c,TVF85NQ,France,48.5565,2.0483,3489.96,3444.24,180.44,84.27,-1.95,false
2025-11-14T09:44:33.000Z,4b4089,HBYLL,Switzerland,42.7444,9.2052,2286,2133.6,74.12,358.01,0,false
2025-11-14T09:44:34.000Z,39de51,TVF96XN,France,51.4533,8.8346,11750.04,11582.4,184.25,249.74,0,false
2025-11-14T09:43:22.000Z,4b1803,SWR791T,Switzerland,46.2353,6.107,,,8.23,194.06,,true
2025-11-14T09:44:34.000Z,398249,ASJ04SJ,France,46.2812,3.338,12672.06,12496.8,150.3,164.11,0,false
2025-11-14T09:44:34.000Z,4b1805,SWR319V,Switzerland,47.7699,8.3879,2674.62,2552.7,97.78,207.24,-8.78,false
2025-11-14T09:44:34.000Z,4b1806,SWR1ZD,Switzerland,42.8396,-0.1103,11765.28,11582.4,253.21,54.76,0.33,false
2025-11-14T09:44:34.000Z,4b1809,SWR477L,Switzerland,47.4516,8.5588,,,0,185.62,,true
2025-11-14T09:44:34.000Z,4952ca,TAP86PZ,Portugal,43.5221,7.1693,11300.46,10965.18,245.92,54.88,-0.65,false
2025-11-14T09:44:34.000Z,4952cb,TAP1354,Portugal,41.8583,-5.454,10355.58,10340.34,257.7,23.03,0,false
2025-11-14T09:44:34.000Z,aaa6e4,AVA229,United States,49.0135,-3.8025,11582.4,11582.4,238.24,271.24,0,false
2025-11-14T09:44:34.000Z,3d9d1c,DGFTC,Germany,48.859,8.1556,655.32,624.84,40.59,210.47,-2.28,false
2025-11-14T09:44:34.000Z,4952d0,TAP13LH,Portugal,49.2146,-2.7593,10873.74,10843.26,185.44,206,7.15,false
2025-11-14T09:44:34.000Z,4b181b,SWR96M,Switzerland,42.7548,5.2365,11300.46,10972.8,242.89,42.34,0,false
2025-11-14T09:41:37.000Z,39a178,ASJ10LY,France,48.9614,2.4111,182.88,198.12,52.35,67.47,-1.95,false
2025-11-14T09:43:18.000Z,39de45,TVF48SQ,France,48.7371,2.455,396.24,411.48,68.9,254.41,-3.25,false
2025-11-14T09:44:34.000Z,39de47,TVF43EV,France,48.7982,2.9414,1699.26,1684.02,134.27,343.3,-6.18,false
2025-11-14T09:44:34.000Z,39de40,TVF81NT,France,44.4343,-0.9843,11689.08,11574.78,271.21,23.36,-0.33,false
2025-11-14T09:44:33.000Z,39de41,TVF14XM,France,48.774,2.6564,990.6,990.6,90.1,254.77,0,false
2025-11-14T09:44:34.000Z,4b180b,SWR919F,Switzerland,47.4561,8.5548,,426.72,0,5.62,,true
2025-11-14T09:44:34.000Z,44028c,EJU3871,Austria,42.3045,3.8764,10355.58,10050.78,204.86,233.48,0,false
2025-11-14T09:44:34.000Z,511188,MBU9AG,Estonia,46.9617,6.8283,10332.72,10058.4,217.33,231.15,-0.33,false
2025-11-14T09:44:34.000Z,511189,MBU3PK,Estonia,48.1622,0.7195,11399.52,11262.36,185.84,221.63,-0.33,false
2025-11-14T09:44:34.000Z,51116f,MBU3SD,Estonia,42.7632,4.4238,10965.18,10660.38,207.76,221.39,0.33,false
2025-11-14T09:44:34.000Z,4bc8c7,PGT6FR,Turkey,43.4217,8.2979,4777.74,4564.38,166.73,268.59,-4.55,false
2025-11-14T09:44:34.000Z,3c6664,DLH2J,Germany,49.0388,2.8717,2880.36,2857.5,148.04,85.82,20.48,false
2025-11-14T09:44:34.000Z,34260e,IBE07CY,Spain,49.2132,4.6435,10294.62,10104.12,237.04,67.27,-4.88,false
2025-11-14T09:44:34.000Z,abb3be,DAL15,United States,50.0592,8.1215,2796.54,2720.34,138.61,300.56,3.25,false
2025-11-14T09:44:34.000Z,4075a2,CFE17Z,United Kingdom,48.5677,0.6473,11414.76,11277.6,196.64,166.07,-0.33,false
2025-11-14T09:44:34.000Z,4ca4f2,RYR37QX,Ireland,41.2506,0.4762,10873.74,10668,202.44,248.85,0,false
2025-11-14T09:44:34.000Z,3c6676,DLH98W,Germany,45.6487,6.1152,9692.64,9441.18,208.68,195.44,0.33,false
2025-11-14T09:44:20.000Z,a4d838,DAL169,United States,41.7853,1.5982,5478.78,5334,192.73,282.33,7.48,false
2025-11-14T09:44:34.000Z,4d0110,CLX7605,Luxembourg,49.5685,6.0276,1684.02,1668.78,129.82,275.91,12.03,false
2025-11-14T09:41:00.000Z,3b771b,RCHE37,France,49.0561,1.2815,441.96,441.96,93.87,334,-1.95,false
2025-11-14T09:44:34.000Z,471efb,WMT376,Hungary,45.6281,9.5763,5082.54,4876.8,168.09,241.08,-9.1,false
2025-11-14T09:44:34.000Z,51118a,MBU4KV,Estonia,45.7895,6.2796,10340.34,10058.4,210.35,198.39,0,false
2025-11-14T09:44:29.000Z,3856f7,RTO072,France,47.1113,4.9189,571.5,563.88,50.54,157.87,-0.65,false
2025-11-14T09:44:34.000Z,400e14,EZY14KD,United Kingdom,51.1596,-0.1046,701.04,754.38,105.74,79.35,6.18,false
2025-11-14T09:44:34.000Z,3d36ed,DETAZ,Germany,49.2321,8.275,2667,2590.8,84.47,325.92,0,false
2025-11-14T09:44:34.000Z,4b187b,SWR19C,Switzerland,49.1355,-3.8506,12489.18,12496.8,245.36,95.17,0,false
2025-11-14T09:44:33.000Z,4b187f,SWR16F,Switzerland,48.3036,4.5914,10576.56,10363.2,239.73,314.57,0,false
2025-11-14T09:44:31.000Z,48ad83,LOT2EG,Poland,50.0464,8.5876,,,1.03,188.44,,true
2025-11-14T09:44:33.000Z,39ace2,FHLHC,France,48.7826,2.2346,784.86,800.1,30.32,255.26,-1.63,false
2025-11-14T09:44:16.000Z,346184,VLG6PV,Spain,41.2986,2.0884,,,11.83,244.69,,true
2025-11-14T09:44:34.000Z,4b187a,SWR15X,Switzerland,47.642,8.3069,1668.78,1584.96,120.55,108.67,-4.55,false
2025-11-14T09:44:23.000Z,4b1884,SWR65,Switzerland,47.4616,8.5549,,,0.26,185.62,,true
2025-11-14T09:44:33.000Z,440248,EJU35HN,Austria,44.829,-0.7007,,,0,56.25,,true
2025-11-14T09:44:34.000Z,4b1886,SWR66C,Switzerland,48.9214,3.7124,10546.08,10363.2,247.97,323.61,0,false
2025-11-14T09:44:34.000Z,4b1887,SWR9G,Switzerland,47.6564,7.3765,5783.58,5600.7,221.68,105.62,-8.78,false
2025-11-14T09:44:34.000Z,470bc8,FCA1MA,Hungary,47.8071,7.1804,13289.28,13106.4,229.12,120.94,0.65,false
2025-11-14T09:44:21.000Z,44819b,SUPP108,Belgium,50.8988,4.4635,,,11.32,64.69,,true
2025-11-14T09:44:30.000Z,406f76,BAW29C,United Kingdom,51.4774,-0.5,144.78,190.5,71,89.58,-3.9,false
2025-11-14T09:44:34.000Z,400cd8,EZY97KH,United Kingdom,51.189,-0.3683,2491.74,2529.84,137.28,247.76,11.05,false
2025-11-14T09:44:34.000Z,4b1881,SWR4Y,Switzerland,48.1034,5.2946,10523.22,10287,233.71,106.76,-5.2,false
2025-11-14T09:44:34.000Z,4acb23,NSZ56V,Sweden,46.1301,6.4512,11559.54,11277.6,203.45,208.06,0.33,false
2025-11-14T09:44:34.000Z,3c65c5,DLH5H,Germany,50.0363,8.1239,3436.62,3352.8,188.96,68.6,0,false
2025-11-14T09:44:34.000Z,486484,KLM1523,Kingdom of the Netherlands,47.1152,-0.7178,11978.64,11887.2,206.46,222.48,0.33,false
2025-11-14T09:44:34.000Z,5140d2,SZN404,Georgia,42.0887,-1.972,11414.76,11277.6,200.49,203.28,0,false
2025-11-14T09:44:34.000Z,3c5ef6,EWG23J,Germany,49.9,7.245,8549.64,8321.04,235.37,135.62,-4.88,false
2025-11-14T09:44:34.000Z,46b82a,AEE7LD,Greece,41.0229,5.3567,11003.28,10652.76,216.1,274.1,0,false
2025-11-14T09:44:34.000Z,46b82b,AEE624,Greece,50.8642,9.3981,10576.56,10363.2,215.15,312.77,-0.33,false
2025-11-14T09:44:34.000Z,46b82c,AEE6LW,Greece,47.9662,5.1531,10599.42,10370.82,233.4,308.92,0,false
2025-11-14T09:44:34.000Z,3d3854,DETOU,Germany,49.4738,8.4835,281.94,243.84,30.35,90,-1.95,false
2025-11-14T09:44:34.000Z,3c5ef0,EWG81C,Germany,48.6941,9.2303,,,9.26,73.12,,true
2025-11-14T09:44:34.000Z,3c65cc,DLH3PP,Germany,50.3852,7.7901,10576.56,10363.2,212.51,289.66,0,false
2025-11-14T09:44:34.000Z,3c65ca,DLH8LJ,Germany,49.8582,7.7942,6918.96,6751.32,203.64,283.44,10.08,false
2025-11-14T09:44:34.000Z,3c5ef2,EWG5PF,Germany,48.6949,9.2433,,,10.8,163.12,,true
2025-11-14T09:44:34.000Z,440219,EJU94JK,Austria,45.666,9.3945,2781.3,2636.52,154.28,46.35,8.13,false
2025-11-14T09:44:34.000Z,3006a0,IJACK,Italy,41.5546,2.1757,2316.48,2217.42,108.42,226.15,-5.2,false
2025-11-14T09:44:32.000Z,448171,BIRD395,Belgium,50.8974,4.5081,,,1.8,70.31,,true
2025-11-14T09:44:34.000Z,440209,EJU56YF,Austria,49.5813,1.3144,4968.24,4892.04,154.13,149.07,-6.83,false
2025-11-14T09:44:34.000Z,ab6fbf,DAL3,United States,51.4012,-2.3771,6332.22,6309.36,227.08,95.98,-8.13,false
2025-11-14T09:44:34.000Z,3950ce,AFR77BN,France,49.0657,1.7927,2095.5,2072.64,137.15,143.39,-5.53,false
2025-11-14T09:44:34.000Z,347454,IBE07GG,Spain,50.2694,-1.5568,7749.54,7665.72,226.43,10.34,-9.75,false
2025-11-14T09:43:26.000Z,347453,IBE06AE,Spain,45.6163,8.7232,,,12.35,168.75,,true
2025-11-14T09:44:34.000Z,3950cd,AFR31DJ,France,48.5142,2.2871,3870.96,3832.86,137.12,153.24,10.73,false
2025-11-14T09:44:34.000Z,3950cf,AFR51DP,France,47.0203,8.5349,9715.5,9441.18,219.19,174.34,0,false
2025-11-14T09:44:34.000Z,3d124c,OCO437S,Germany,50.8789,4.0312,2156.46,2133.6,73.24,104.23,0,false
2025-11-14T09:44:34.000Z,393322,AFR76TN,France,43.7403,5.9317,6431.28,6240.78,193.07,139.65,-12.35,false
2025-11-14T09:44:31.000Z,448163,BIRD109,Belgium,50.91,4.4905,,,3.09,75.94,,true
2025-11-14T09:44:34.000Z,3d19ef,DEIBN,Germany,49.7369,9.5054,1158.24,1097.28,18.12,304.59,-2.93,false
2025-11-14T09:43:52.000Z,4aca81,NSZ2ES,Sweden,51.1462,-0.2133,,,0.77,168.75,,true
2025-11-14T09:44:34.000Z,4aca84,NSZ21U,Sweden,43.9685,-0.7749,11407.14,11277.6,179.38,208.99,0,false
2025-11-14T09:44:34.000Z,3c496d,TUI949P,Germany,51.0002,7.7074,4274.82,4198.62,181.92,316.15,-12.03,false
2025-11-14T09:44:34.000Z,3c496e,TUI46G,Germany,49.3073,9.1726,5867.4,5692.14,215.81,11.55,-10.4,false
2025-11-14T09:44:34.000Z,346204,IBE06SG,Spain,44.9639,7.7986,7597.14,7322.82,191.71,93.38,-2.28,false
2025-11-14T09:44:34.000Z,4aca8d,NSZ4KR,Sweden,50.5181,3.5272,11422.38,11277.6,188.81,214.9,0,false
2025-11-14T09:44:34.000Z,3980e0,IXR649,France,43.0598,5.9471,4305.3,4122.42,93.32,258.88,14.31,false
2025-11-14T09:44:34.000Z,394a03,AFR377,France,49.8599,-5.285,10805.16,10820.4,231.83,103.6,-5.2,false
2025-11-14T09:44:34.000Z,394a01,AFR83U,France,49.2598,1.6103,3230.88,3208.02,133.76,149.49,-2.93,false
2025-11-14T09:43:43.000Z,4400f3,EJU45FH,Austria,49.6372,6.2405,457.2,441.96,69.36,240.2,-3.25,false
2025-11-14T09:44:34.000Z,3d1229,DEFCZ,Germany,49.9691,8.6956,441.96,426.72,26.23,168.69,0.65,false
2025-11-14T09:41:38.000Z,395d2f,FGXJP,France,48.3749,2.0433,342.9,350.52,40.75,217.3,-1.63,false
2025-11-14T09:44:34.000Z,49530a,TAP552N,Portugal,46.6701,-0.986,11087.1,10972.8,259.23,47.41,0,false
2025-11-14T09:44:34.000Z,4400ec,EJU645E,Austria,47.7011,2.6868,8854.44,8663.94,195.43,162.85,7.15,false
2025-11-14T09:44:34.000Z,76cdc3,SIA305,Singapore,50.974,3.6914,9608.82,9448.8,265.21,102.66,0,false
2025-11-14T09:44:34.000Z,4ca569,RYR96CT,Ireland,50.7087,5.4832,11430,11277.6,249.66,105.78,0.33,false
2025-11-14T09:44:33.000Z,403e96,GRVSX,United Kingdom,42.778,9.1722,2286,2118.36,72.07,2.05,0,false
2025-11-14T09:44:34.000Z,495304,TAP940,Portugal,43.1634,0.2588,11155.68,10957.56,262.95,54.48,0.33,false
2025-11-14T09:44:20.000Z,a9961b,AAL104,United States,51.4697,-0.4455,,,6.43,180,,true
2025-11-14T09:41:00.000Z,3aab87,FMBHX,France,45.8872,6.2434,982.98,1402.08,46.92,142.13,0.98,false
2025-11-14T09:44:34.000Z,34444b,,Spain,41.2904,2.0686,,,0,64.69,,true
2025-11-14T09:44:34.000Z,4b1b89,HBKLD,Switzerland,49.3052,8.4528,,,5.66,345.94,,true
2025-11-14T09:44:34.000Z,471f68,WMT744,Hungary,43.7156,9.295,10690.86,10355.58,239.64,79.49,-0.33,false
2025-11-14T09:44:34.000Z,3c6746,DLH37M,Germany,48.7439,8.4699,8282.94,8046.72,212.18,205.26,6.83,false
2025-11-14T09:44:30.000Z,3c6745,DLH9EE,Germany,45.6151,8.7271,281.94,129.54,72.34,348.93,-2.28,false
2025-11-14T09:44:34.000Z,a9178d,UAL905,United States,51.3547,-0.6142,2423.16,2476.5,148.61,305.56,11.38,false
2025-11-14T09:44:34.000Z,400d5a,BAW78H,United Kingdom,46.5938,5.6795,4015.74,3878.58,187.35,101.4,-8.78,false
2025-11-14T09:44:34.000Z,3c6742,DLH3PJ,Germany,50.2473,9.3568,2369.82,2308.86,126.69,227.3,-5.2,false
2025-11-14T09:44:34.000Z,471f4a,WZZ53DY,Hungary,41.1362,-1.7672,9738.36,9593.58,243.94,76.46,3.9,false
2025-11-14T09:44:34.000Z,3c674a,DLH17V,Germany,43.3742,6.8092,7932.42,7635.24,237.7,90.87,7.15,false
2025-11-14T09:44:34.000Z,4400b3,EJU72TK,Austria,49.1736,5.9036,10576.56,10340.34,231.54,356.05,0,false
2025-11-14T09:44:33.000Z,c01723,ACA890,Canada,45.8591,3.8993,10919.46,10668,254.35,109.86,0,false
2025-11-14T09:44:34.000Z,39b415,CALIBRA,France,43.6015,6.9992,472.44,358.14,71.25,345.36,1.63,false
2025-11-14T09:44:34.000Z,3c674e,DLH94H,Germany,41.8637,2.7297,4107.18,3947.16,165.46,256.7,-4.55,false
2025-11-14T09:44:34.000Z,4074b2,EZY18PJ,United Kingdom,50.5077,1.7979,9662.16,9525,238.15,317.63,5.85,false
2025-11-14T09:44:34.000Z,4ca56a,RYR79TC,Ireland,46.9644,0.4067,11102.34,10972.8,274.28,18.37,0,false
2025-11-14T09:44:34.000Z,396446,AFR918,France,46.1568,1.0167,10828.02,10652.76,203.89,210.64,1.95,false
2025-11-14T09:44:34.000Z,440cbe,EJU34LF,Austria,47.7071,0.5495,11407.14,11285.22,192.28,176.32,-0.33,false
2025-11-14T09:44:34.000Z,399522,FHFJC,France,46.7676,6.3311,1508.76,1447.8,44.58,251.15,-0.33,false
2025-11-14T09:42:50.000Z,395143,MOLOCH67,France,45.7161,-0.2102,586.74,601.98,34.61,228.01,-3.9,false
2025-11-14T09:44:33.000Z,3ffbd1,DMLTZ,Germany,48.1166,8.7784,,1066.8,30.25,228.45,-0.33,false
2025-11-14T09:44:34.000Z,4008ad,BAW932,United Kingdom,50.8868,6.3921,4671.06,4564.38,217.41,53.56,-17.56,false
2025-11-14T09:44:34.000Z,30080f,ICCAB,Italy,45.7936,8.8733,678.18,579.12,57.63,268.98,1.63,false
2025-11-14T09:44:34.000Z,4008ae,BAW340E,United Kingdom,43.4278,6.852,1737.36,1607.82,126.77,63.23,-6.5,false
2025-11-14T09:44:33.000Z,3ffbe3,DMEUP,Germany,50.3038,7.586,1043.94,1036.32,48.37,330.71,-0.33,false
2025-11-14T09:44:06.000Z,39514c,MOLOCH66,France,45.8699,0.0111,914.4,929.64,63.05,291.54,-2.93,false
2025-11-14T09:44:34.000Z,4951cd,TAP30BS,Portugal,47.0193,-0.3828,11094.72,10972.8,255.51,43.04,0.33,false
2025-11-14T09:44:34.000Z,4951ce,TAP822W,Portugal,44.9402,5.2165,10218.42,9921.24,239.03,85.19,-4.88,false
2025-11-14T09:44:34.000Z,39b44e,DJT301,France,45.5258,8.7518,807.72,678.18,88.18,348.56,-3.9,false
2025-11-14T09:44:34.000Z,4cafc3,RYR49HF,Ireland,43.4649,-3.9043,11308.08,11277.6,195.68,177.44,0,false
2025-11-14T09:44:34.000Z,3c6583,DLH8HH,Germany,50.3694,9.2512,3185.16,3093.72,134.25,187.04,-5.2,false
2025-11-14T09:44:34.000Z,48ada4,LOT2LP,Poland,50.8271,4.5091,1440.18,1417.32,125.25,112.46,12.03,false
2025-11-14T09:44:34.000Z,3c6594,DLH7WL,Germany,51.2076,6.6359,1752.6,1744.98,135.88,181.74,13.66,false
2025-11-14T09:44:34.000Z,398338,FHAZY,France,51.0783,6.4749,152.4,167.64,0,0,0,false
2025-11-14T09:40:42.000Z,400f02,EZY23DA,United Kingdom,51.1578,-0.1793,,,0.13,33.75,,true
2025-11-14T09:44:34.000Z,39d317,TVF35NU,France,46.9401,5.5031,9997.44,9753.6,216.78,310.38,0,false
2025-11-14T09:44:34.000Z,408228,BAW7YT,United Kingdom,45.8215,1.2591,11468.1,11292.84,201.72,167.63,0,false
2025-11-14T09:44:34.000Z,4ba9cd,THY3WZ,Turkey,47.7456,6.6542,11841.48,11582.4,221.06,292.15,0,false
2025-11-14T09:44:01.000Z,781602,CES250,China,41.2895,2.0893,,,5.14,30.94,,true
2025-11-14T09:44:34.000Z,3dd54f,DHBAL,Germany,50.3008,7.535,601.98,586.74,60.05,9.87,-0.98,false
2025-11-14T09:44:34.000Z,39d30b,TVF4338,France,48.709,2.2884,693.42,708.66,82.76,236.41,19.51,false
2025-11-14T09:44:34.000Z,4076cc,BAW665,United Kingdom,50.2422,7.7044,11772.9,11590.02,205.76,293.42,-0.65,false
2025-11-14T09:44:34.000Z,3c7879,CFG6FA,Germany,47.3344,7.4033,10347.96,10058.4,211.2,227.57,0.98,false
2025-11-14T09:44:34.000Z,4b5da7,TE26,Switzerland,47.4542,8.5575,,,0.06,163.12,,true
2025-11-14T09:39:36.000Z,4b5da5,TE24,Switzerland,47.4607,8.5572,,,0,0,,true
2025-11-14T09:44:34.000Z,3c4b34,DLH457,Germany,50.4343,9.5382,3284.22,3192.78,139.31,210.64,-6.83,false
2025-11-14T09:44:34.000Z,406fda,EZY75AG,United Kingdom,51.3827,-2.7334,,,6.43,337.5,,true
2025-11-14T09:44:33.000Z,408281,BCI4WO,United Kingdom,50.6302,-3.6552,1104.9,1181.1,121.45,350.74,-0.33,false
2025-11-14T09:44:34.000Z,3c6541,DLH33E,Germany,49.6489,5.5937,10012.68,9799.32,210.03,257.12,-8.13,false
2025-11-14T09:44:34.000Z,502d46,ASL12E,Latvia,41.9245,-0.4377,12070.08,11887.2,209.27,287.01,0,false
2025-11-14T09:44:34.000Z,502d45,BTI65T,Latvia,51.1546,-0.1708,,,1.29,345.94,,true
2025-11-14T09:41:34.000Z,3430cd,VOE1665,Spain,44.4168,8.8173,365.76,-7.62,66.11,60.64,-3.9,false
2025-11-14T09:44:34.000Z,3430cc,VLG1TF,Spain,42.9271,4.5925,10347.96,10058.4,202.16,220.46,0,false
2025-11-14T09:44:34.000Z,3c4b45,EWG15GY,Germany,43.7996,1.3051,11193.78,10980.42,252.62,352.63,0,false
2025-11-14T09:40:50.000Z,3c4b35,DLH511,Germany,50.0473,8.5627,,,0,340.31,,true
2025-11-14T09:44:34.000Z,3c6550,LHX3FN,Germany,51.1945,2.0345,10652.76,10523.22,234.07,104.25,8.45,false
2025-11-14T09:44:11.000Z,3c4b2c,DLH462,Germany,50.0461,8.5858,,,0,157.5,,true
2025-11-14T09:44:34.000Z,39e682,AFR95BR,France,41.3582,-3.1334,7642.86,7581.9,237.91,9.58,3.9,false
2025-11-14T09:44:34.000Z,39e688,AFR16FX,France,48.8652,3.3748,4290.06,4221.48,193.56,115,6.83,false
2025-11-14T09:41:18.000Z,ae01b9,VALOR21,United States,50.0802,6.8588,1272.54,1150.62,94.58,225.44,-5.2,false
2025-11-14T09:44:34.000Z,3c6562,OCN81,Germany,48.2997,-0.223,11993.88,11887.2,245.4,81.68,0,false
2025-11-14T09:39:54.000Z,4b5dae,RTT2,Switzerland,47.4542,8.5556,,,1.29,2.81,,true
2025-11-14T09:44:34.000Z,3c6565,OCN978,Germany,50.9725,6.6571,8328.66,8168.64,211.71,297.81,5.2,false
2025-11-14T09:44:34.000Z,39e690,AFR27QM,France,47.0768,8.0166,10972.8,10668,225.79,155.07,0,false
2025-11-14T09:44:34.000Z,4caff6,RYR90QB,Ireland,43.4022,5.7559,11597.64,11277.6,211.36,241.19,0,false
2025-11-14T09:44:34.000Z,3c6571,DLH440,Germany,50.03,8.453,838.2,815.34,102.59,273.74,7.15,false
2025-11-14T09:44:34.000Z,3964ec,TVF94NK,France,45.4147,0.0296,11414.76,11277.6,191.21,205.67,0,false
2025-11-14T09:44:34.000Z,407798,BAW19W,United Kingdom,50.4863,-4.3043,10416.54,10408.92,236.67,81.5,-5.2,false
2025-11-14T09:43:20.000Z,44a0b9,OOHEY,Belgium,51.2081,3.3713,167.64,213.36,49.8,326.8,0,false
2025-11-14T09:44:34.000Z,3443d4,VLG6259,Spain,45.7193,7.3984,11285.22,10980.42,224.84,314.07,-0.33,false
2025-11-14T09:44:34.000Z,3443d5,VLG31FJ,Spain,42.4349,4.8447,11292.84,10965.18,248.78,42.07,0.98,false
2025-11-14T09:43:47.000Z,3443d3,VLG9RB,Spain,41.2913,2.079,,,0.51,154.69,,true
2025-11-14T09:44:34.000Z,484b90,KLM97L,Kingdom of the Netherlands,47.8088,7.7084,10942.32,10668,217.48,200.49,0,false
2025-11-14T09:44:34.000Z,40643c,EZY25VM,United Kingdom,42.0268,-4.2419,11338.56,11269.98,198.74,184.75,0,false
2025-11-14T09:44:34.000Z,c01049,ACA56,Canada,48.8271,0.4737,11399.52,11277.6,253.89,99.33,0.33,false
2025-11-14T09:44:34.000Z,3c5db0,KLM24J,Germany,50.5027,8.3021,5928.36,5783.58,212.47,0.28,10.4,false
2025-11-14T09:44:31.000Z,4d0036,PC080,Luxembourg,49.7424,6.114,,,10.29,165.94,,true
2025-11-14T09:44:33.000Z,406446,EZY65AK,United Kingdom,42.4249,-4.0518,8709.66,8663.94,205.43,186.18,-5.2,false
2025-11-14T09:44:26.000Z,3c64b1,DLH99F,Germany,50.0415,8.5555,,,7.72,250.31,,true
2025-11-14T09:42:43.000Z,3c64b0,,Germany,50.0498,8.5753,,,2.31,351.56,,true
2025-11-14T09:44:34.000Z,4aca05,NOZ1494,Sweden,49.611,5.141,9029.7,8839.2,221.77,261.19,-6.5,false
2025-11-14T09:44:34.000Z,3c64a3,DLH99X,Germany,41.682,-1.0236,10843.26,10683.24,191.47,207.87,-0.33,false
2025-11-14T09:44:34.000Z,0a001b,DAH1074,Algeria,48.8476,3.0898,9052.56,8877.3,238.54,347.67,-4.88,false
2025-11-14T09:44:34.000Z,3964e8,TVF86SR,France,43.763,4.1395,12740.64,12496.8,209.59,158.09,0,false
2025-11-14T09:44:34.000Z,4080ea,BAW4TH,United Kingdom,51.3831,-0.3703,1165.86,1211.58,128.84,207.08,7.8,false
2025-11-14T09:44:34.000Z,3964f8,TVF45MC,France,45.0808,3.548,9784.08,9547.86,199.39,238.93,5.53,false
2025-11-14T09:44:34.000Z,3c64ab,DLH97V,Germany,48.6511,1.2788,9601.2,9448.8,204.89,240.02,0.33,false
2025-11-14T09:44:34.000Z,0a008e,DAH1286,Algeria,42.107,1.4955,11186.16,10972.8,263.08,2.24,0,false
2025-11-14T09:44:34.000Z,0a008a,DAH1068,Algeria,41.1888,4.3461,11285.22,10972.8,259.81,23.82,0,false
2025-11-14T09:44:33.000Z,39a1e4,PEA301,France,43.6695,7.2251,,,7.2,42.19,,true
2025-11-14T09:44:34.000Z,347586,ECOCF,Spain,42.3955,-3.5122,1744.98,1744.98,36.49,130.43,-0.33,false
2025-11-14T09:44:34.000Z,33ffef,IAM4673,Italy,48.6223,8.9049,8153.4,7924.8,150.62,314.17,-0.33,false
2025-11-14T09:44:34.000Z,0a0078,DAH1010,Algeria,47.1957,3.9245,9692.64,9464.04,250.27,342.91,-11.05,false
2025-11-14T09:44:33.000Z,02a1ab,LBT247,Tunisia,50.0516,8.5907,,,0,340.31,,true
2025-11-14T09:42:18.000Z,440352,EJU83MA,Austria,45.615,8.7272,281.94,137.16,74.96,348.92,-3.25,false
2025-11-14T09:44:34.000Z,02a1b1,LBT776,Tunisia,41.886,8.8715,11330.94,10972.8,232.73,2.41,0,false
2025-11-14T09:44:34.000Z,0a0075,DAH1150,Algeria,42.7974,5.2058,5509.26,5295.9,200.76,345.61,-9.43,false
2025-11-14T09:44:34.000Z,3ffb31,DMQAY,Germany,50.5683,8.5917,586.74,579.12,32.54,251.57,-0.33,false
2025-11-14T09:44:34.000Z,346355,VLG87YB,Spain,41.2494,1.9395,723.9,678.18,102.22,65.63,-6.18,false
2025-11-14T09:44:34.000Z,a4bef6,JBU1407,United States,49.6295,-3.9144,10683.24,10668,214.89,106.27,0.33,false
2025-11-14T09:44:34.000Z,4080a4,EXS1581,United Kingdom,48.8163,-3.4365,10668,10668,189.16,210.75,0,false
2025-11-14T09:44:34.000Z,39d1a8,FHUNI1,France,42.8387,8.259,2606.04,2438.4,80.21,300.02,0,false
2025-11-14T09:44:34.000Z,4b1a2d,EJU58PB,Switzerland,42.3434,-2.9428,11064.24,10980.42,261.02,22.72,-1.3,false
2025-11-14T09:44:34.000Z,06a2f4,QTR67B,Qatar,50.7914,4.1265,11430,11277.6,265.67,102.07,-0.33,false
2025-11-14T09:44:34.000Z,4b1a2b,EJU9071,Switzerland,44.9958,-0.4587,1234.44,1234.44,97.35,247.64,-3.58,false
2025-11-14T09:41:06.000Z,4b1a34,EZS47PH,Switzerland,47.6322,7.4998,457.2,388.62,71.11,154.73,-3.25,false
2025-11-14T09:44:33.000Z,393458,FGNCY,France,45.4413,5.2257,1447.8,1379.22,61.82,251.57,-1.3,false
2025-11-14T09:44:34.000Z,4b1a1d,EJU58DW,Switzerland,43.7034,-1.242,10485.12,10363.2,262.93,42.3,1.3,false
2025-11-14T09:44:34.000Z,4b1a1f,EZS53JR,Switzerland,43.4605,7.4425,11003.28,10668,219.34,162.67,0,false
2025-11-14T09:44:34.000Z,39e4ac,AFR39PL,France,48.8195,2.6661,3886.2,3825.24,157.15,225.53,13.66,false
